StudentID,CGPA,Internships,Projects,Workshops/Certifications,AptitudeTestScore,SoftSkillsRating,ExtracurricularActivities,PlacementTraining,SSC_Marks,HSC_Marks,PlacementStatus,faculty
4510,8.1,1,1,0,79,4.4,Yes,Yes,73,88,NotPlaced,Computer Science
4511,7.4,0,1,1,67,4.5,Yes,No,55,68,NotPlaced,Business Administration
4512,6.8,1,2,0,69,3.7,No,Yes,57,71,NotPlaced,Computer Science
4513,6.9,1,3,0,77,4.8,Yes,Yes,80,80,Placed,Mechanical Engineering
4514,8.2,1,3,2,87,4.8,Yes,No,90,85,Placed,Computer Science
4515,8.0,1,2,2,82,4.7,Yes,Yes,75,73,Placed,Computer Science
4516,7.7,1,1,1,67,3.9,No,No,55,66,NotPlaced,Computer Science
4517,8.5,1,3,0,76,3.9,Yes,Yes,64,61,NotPlaced,Business Administration
4518,8.1,2,3,1,74,4.0,Yes,No,61,82,NotPlaced,Computer Science
4519,8.1,2,3,0,75,3.5,Yes,Yes,70,64,NotPlaced,Business Administration
4520,6.7,0,3,0,77,4.6,No,No,55,64,NotPlaced,Business Administration
4521,8.4,1,2,1,84,4.3,Yes,Yes,72,67,NotPlaced,Computer Science
4522,8.2,1,0,2,90,4.7,Yes,Yes,73,88,Placed,Mechanical Engineering
4523,7.5,1,2,0,72,4.4,No,Yes,77,69,Placed,Computer Science
4524,7.4,1,3,2,74,4.6,Yes,Yes,82,66,NotPlaced,Computer Science
4525,8.4,0,2,2,80,4.1,Yes,Yes,75,63,Placed,Computer Science
4526,8.2,1,2,2,89,4.3,Yes,No,79,80,Placed,Computer Science
4527,6.5,0,1,1,70,4.2,No,Yes,55,63,NotPlaced,Computer Science
4528,7.5,2,1,0,70,4.6,Yes,No,73,79,NotPlaced,Computer Science
4529,8.4,2,1,1,78,3.9,Yes,Yes,57,62,NotPlaced,Computer Science
4530,7.6,1,2,2,87,3.9,No,No,55,82,Placed,Electrical Engineering
4531,8.9,2,3,2,90,4.7,Yes,Yes,81,87,Placed,Business Administration
4532,6.6,1,1,0,77,3.9,No,No,55,70,NotPlaced,Computer Science
4533,8.7,2,3,2,90,4.8,Yes,Yes,83,85,Placed,Computer Science
4534,8.7,1,3,2,89,4.7,Yes,Yes,79,81,Placed,Computer Science
4535,8.5,2,3,2,90,4.8,Yes,Yes,72,85,Placed,Mechanical Engineering
4536,8.5,2,3,2,88,4.4,Yes,Yes,88,85,Placed,Civil Engineering
4537,7.4,1,3,1,71,4.1,No,Yes,87,64,Placed,Mechanical Engineering
4538,7.5,1,1,0,75,4.4,No,No,68,69,NotPlaced,Computer Science
4539,7.8,1,1,0,77,3.8,No,No,55,57,NotPlaced,Mechanical Engineering
4540,8.6,1,2,2,82,4.3,Yes,Yes,82,83,Placed,Civil Engineering
4541,7.7,1,2,2,90,4.7,Yes,Yes,58,85,Placed,Business Administration
4542,8.3,2,3,0,90,4.8,Yes,Yes,87,79,Placed,Biotechnology
4543,7.4,1,1,1,64,3.9,No,No,63,61,NotPlaced,Mechanical Engineering
4544,7.8,1,2,0,83,4.7,No,Yes,55,85,NotPlaced,Mechanical Engineering
4545,8.5,0,2,0,90,4.4,Yes,Yes,79,61,Placed,Electrical Engineering
4546,7.5,1,2,1,76,4.4,No,Yes,70,75,NotPlaced,Computer Science
4547,8.3,0,3,0,86,4.5,Yes,Yes,69,78,Placed,Computer Science
4548,6.7,1,2,1,80,4.5,No,Yes,59,62,NotPlaced,Civil Engineering
4549,7.7,1,3,2,81,4.8,No,Yes,55,73,NotPlaced,Computer Science
4550,7.5,1,1,3,74,4.6,Yes,Yes,80,65,Placed,Electrical Engineering
4551,6.6,1,3,0,87,4.7,Yes,Yes,83,84,Placed,Electrical Engineering
4552,6.6,1,3,2,79,4.5,Yes,Yes,60,71,Placed,Civil Engineering
4553,8.2,2,3,0,85,4.7,Yes,Yes,72,87,Placed,Computer Science
4554,7.8,1,1,0,85,4.0,Yes,Yes,59,75,NotPlaced,Electrical Engineering
4555,8.0,1,1,1,79,4.6,Yes,No,66,67,NotPlaced,Electrical Engineering
4556,6.5,1,1,0,64,4.1,No,No,63,68,NotPlaced,Mechanical Engineering
4557,7.7,1,3,0,74,4.7,No,Yes,73,67,Placed,Computer Science
4558,8.6,2,3,1,90,4.3,Yes,Yes,71,82,Placed,Mechanical Engineering
4559,6.5,1,1,0,65,4.3,No,No,61,70,NotPlaced,Computer Science
4560,6.9,1,1,0,67,3.8,No,No,70,60,NotPlaced,Computer Science
4561,6.5,1,2,1,79,3.9,No,Yes,57,71,NotPlaced,Civil Engineering
4562,6.5,1,3,1,79,3.5,No,Yes,75,72,NotPlaced,Business Administration
4563,6.5,1,3,1,78,3.2,No,No,79,76,NotPlaced,Biotechnology
4564,8.4,1,3,2,75,4.5,Yes,Yes,79,62,NotPlaced,Computer Science
4565,8.5,2,3,2,84,4.7,Yes,Yes,87,80,Placed,Mechanical Engineering
4566,7.2,1,3,0,68,4.4,No,No,84,82,NotPlaced,Mechanical Engineering
4567,7.6,1,1,0,81,3.3,Yes,Yes,57,65,NotPlaced,Computer Science
4568,7.0,1,2,2,82,3.9,No,No,62,64,NotPlaced,Business Administration
4569,8.1,1,2,1,68,4.8,Yes,Yes,76,74,Placed,Business Administration
4570,7.5,2,2,1,63,4.0,Yes,Yes,55,68,NotPlaced,Computer Science
4571,8.6,0,2,1,79,3.8,Yes,Yes,69,86,Placed,Computer Science
4572,7.3,1,3,1,79,3.3,No,Yes,72,69,NotPlaced,Computer Science
4573,8.9,1,2,1,76,4.8,Yes,Yes,76,81,Placed,Computer Science
4574,8.1,1,1,1,86,4.5,No,Yes,73,69,NotPlaced,Computer Science
4575,7.6,0,1,0,70,4.6,No,Yes,77,64,Placed,Business Administration
4576,7.6,1,2,0,86,4.7,No,Yes,55,87,NotPlaced,Computer Science
4577,7.3,1,1,0,75,3.9,No,No,55,61,NotPlaced,Computer Science
4578,6.5,1,1,0,68,4.3,Yes,No,60,66,NotPlaced,Mechanical Engineering
4579,8.4,0,1,3,83,4.3,Yes,Yes,71,74,NotPlaced,Electrical Engineering
4580,8.1,2,3,2,90,4.8,Yes,Yes,79,87,Placed,Electrical Engineering
4581,7.8,1,2,0,72,3.6,Yes,Yes,60,64,NotPlaced,Computer Science
4582,8.3,1,3,0,84,4.4,Yes,Yes,82,80,Placed,Computer Science
4583,6.7,1,1,1,67,4.0,No,Yes,55,69,NotPlaced,Business Administration
4584,8.0,0,1,0,81,4.5,No,No,75,82,NotPlaced,Computer Science
4585,7.1,1,2,0,87,4.2,Yes,Yes,69,72,Placed,Mechanical Engineering
4586,8.5,1,2,1,75,4.7,Yes,No,72,65,NotPlaced,Computer Science
4587,6.6,1,1,0,90,3.9,No,Yes,55,66,NotPlaced,Mechanical Engineering
4588,7.4,0,1,0,76,3.7,No,Yes,62,68,NotPlaced,Computer Science
4589,7.4,1,2,0,85,4.6,No,Yes,60,68,Placed,Business Administration
4590,7.8,1,1,0,66,4.1,No,Yes,61,82,NotPlaced,Electrical Engineering
4591,8.5,2,3,2,90,4.8,Yes,Yes,80,82,Placed,Mechanical Engineering
4592,6.5,1,2,0,71,4.3,No,No,59,72,NotPlaced,Civil Engineering
4593,8.1,0,3,1,90,4.7,Yes,Yes,81,86,NotPlaced,Mechanical Engineering
4594,8.6,0,3,0,90,4.0,Yes,No,75,85,NotPlaced,Computer Science
4595,8.4,2,1,0,86,4.6,Yes,Yes,57,82,NotPlaced,Computer Science
4596,7.5,1,1,0,72,4.3,No,Yes,71,69,NotPlaced,Civil Engineering
4597,8.1,0,3,0,90,4.5,Yes,No,78,85,Placed,Computer Science
4598,7.6,0,1,0,86,4.2,No,Yes,55,70,NotPlaced,Computer Science
4599,7.8,0,1,1,71,3.9,No,No,55,74,NotPlaced,Business Administration
4600,7.4,0,1,0,62,3.9,No,No,55,61,NotPlaced,Electrical Engineering
4601,8.3,0,1,1,77,4.7,Yes,Yes,79,82,Placed,Computer Science
4602,6.5,0,1,0,68,4.5,No,No,66,74,NotPlaced,Computer Science
4603,7.9,1,1,1,73,4.3,No,No,55,82,NotPlaced,Civil Engineering
4604,8.1,1,2,0,68,4.7,No,Yes,67,87,Placed,Biotechnology
4605,7.1,1,1,1,66,4.2,No,No,55,65,NotPlaced,Computer Science
4606,7.6,1,2,0,73,4.2,Yes,Yes,58,72,NotPlaced,Mechanical Engineering
4607,6.5,1,2,0,71,4.4,No,No,55,61,NotPlaced,Civil Engineering
4608,7.2,1,1,1,69,3.7,No,No,65,70,NotPlaced,Business Administration
4609,6.7,0,1,0,78,3.8,No,Yes,61,62,NotPlaced,Mechanical Engineering
4610,7.0,0,1,1,66,3.8,No,No,55,65,NotPlaced,Computer Science
4611,6.5,2,1,2,80,4.6,Yes,No,57,66,Placed,Computer Science
4612,7.5,0,1,0,60,3.5,No,No,55,63,NotPlaced,Computer Science
4613,7.6,1,1,0,65,4.1,Yes,No,55,65,NotPlaced,Business Administration
4614,6.7,1,1,2,69,3.5,No,No,77,58,NotPlaced,Electrical Engineering
4615,6.7,0,1,0,82,3.8,No,No,67,63,NotPlaced,Mechanical Engineering
4616,8.4,2,2,2,71,3.4,No,Yes,59,81,NotPlaced,Business Administration
4617,8.5,1,3,2,89,4.8,Yes,Yes,81,86,Placed,Computer Science
4618,8.8,2,2,2,77,3.9,Yes,No,87,81,NotPlaced,Computer Science
4619,8.2,1,2,0,69,3.9,Yes,Yes,68,63,NotPlaced,Civil Engineering
4620,6.7,0,3,1,67,4.2,Yes,No,63,63,NotPlaced,Computer Science
4621,8.0,1,1,0,81,4.4,Yes,Yes,70,71,NotPlaced,Civil Engineering
4622,7.3,1,2,1,86,3.4,No,Yes,63,74,NotPlaced,Business Administration
4623,8.2,2,3,3,90,4.2,Yes,Yes,78,77,NotPlaced,Biotechnology
4624,8.1,2,3,0,74,4.3,Yes,Yes,82,84,NotPlaced,Biotechnology
4625,7.6,1,2,0,78,3.8,No,No,71,64,NotPlaced,Biotechnology
4626,6.8,1,1,1,67,4.1,No,No,59,66,NotPlaced,Computer Science
4627,8.2,0,1,2,77,4.3,No,No,68,68,NotPlaced,Electrical Engineering
4628,7.5,1,1,1,68,4.3,No,No,61,67,NotPlaced,Computer Science
4629,8.5,1,3,2,89,4.8,Yes,Yes,82,83,Placed,Computer Science
4630,8.1,2,3,0,88,4.6,Yes,Yes,78,67,Placed,Computer Science
4631,6.7,1,2,0,71,4.3,No,No,57,80,NotPlaced,Business Administration
4632,8.8,0,1,0,84,4.5,No,Yes,58,69,Placed,Business Administration
4633,8.3,2,3,2,90,4.5,Yes,Yes,82,85,Placed,Computer Science
4634,7.9,1,3,1,77,4.3,Yes,Yes,84,85,Placed,Business Administration
4635,8.0,0,1,0,75,3.6,No,Yes,67,84,NotPlaced,Computer Science
4636,7.8,2,2,2,89,4.7,Yes,Yes,82,80,Placed,Computer Science
4637,7.8,2,3,2,90,4.8,Yes,Yes,77,86,Placed,Business Administration
4638,7.4,1,1,0,63,3.8,No,Yes,62,70,NotPlaced,Computer Science
4639,8.2,1,1,2,86,3.4,No,Yes,80,71,NotPlaced,Computer Science
4640,6.5,2,2,1,76,3.9,Yes,Yes,60,68,NotPlaced,Computer Science
4641,7.7,1,3,2,83,4.7,Yes,Yes,83,86,NotPlaced,Computer Science
4642,8.3,2,3,2,90,4.8,Yes,Yes,73,87,Placed,Computer Science
4643,7.5,1,2,1,64,4.2,No,Yes,70,64,NotPlaced,Civil Engineering
4644,7.8,2,3,1,85,4.8,Yes,Yes,79,83,Placed,Computer Science
4645,7.7,0,1,1,74,4.0,No,Yes,62,65,NotPlaced,Civil Engineering
4646,8.2,2,3,2,85,4.8,Yes,Yes,85,81,Placed,Biotechnology
4647,7.4,1,1,2,81,4.6,Yes,Yes,68,85,Placed,Computer Science
4648,8.4,1,3,0,81,4.7,No,Yes,55,87,NotPlaced,Biotechnology
4649,8.2,2,3,2,90,4.8,Yes,Yes,73,78,Placed,Biotechnology
4650,7.8,1,2,1,70,4.3,Yes,Yes,59,71,Placed,Computer Science
4651,7.6,1,1,0,78,4.2,No,No,55,62,NotPlaced,Computer Science
4652,7.5,1,2,0,76,4.7,No,Yes,59,73,NotPlaced,Computer Science
4653,7.5,1,2,1,79,4.5,No,Yes,61,70,NotPlaced,Business Administration
4654,7.6,1,3,1,90,4.5,Yes,Yes,70,80,NotPlaced,Electrical Engineering
4655,7.4,1,2,0,74,4.1,Yes,Yes,66,68,NotPlaced,Computer Science
4656,8.3,1,1,2,79,3.7,Yes,Yes,82,76,Placed,Civil Engineering
4657,7.6,1,1,0,81,4.0,No,No,55,70,NotPlaced,Computer Science
4658,8.0,0,3,2,82,4.8,Yes,No,73,82,Placed,Electrical Engineering
4659,8.3,1,3,2,90,4.8,Yes,Yes,83,88,Placed,Business Administration
4660,7.7,1,1,0,63,3.9,No,No,65,68,Placed,Electrical Engineering
4661,7.5,1,1,1,69,3.4,No,Yes,59,71,NotPlaced,Mechanical Engineering
4662,7.4,0,1,0,72,4.5,No,Yes,55,75,NotPlaced,Business Administration
4663,8.4,0,1,0,76,4.2,Yes,Yes,55,85,Placed,Civil Engineering
4664,7.0,1,1,1,63,3.7,Yes,Yes,55,73,NotPlaced,Computer Science
4665,8.3,2,3,2,90,4.8,Yes,Yes,78,83,Placed,Computer Science
4666,7.5,1,1,1,76,3.9,No,Yes,77,67,NotPlaced,Business Administration
4667,7.7,1,3,2,86,4.4,Yes,Yes,83,67,Placed,Business Administration
4668,8.3,2,3,2,90,4.7,No,Yes,71,73,Placed,Computer Science
4669,7.5,1,1,1,77,4.1,Yes,No,77,67,NotPlaced,Computer Science
4670,7.6,2,1,3,67,3.7,No,Yes,55,68,NotPlaced,Business Administration
4671,8.1,1,3,2,90,4.3,Yes,Yes,73,86,Placed,Electrical Engineering
4672,7.9,1,3,1,80,4.8,Yes,No,79,87,Placed,Biotechnology
4673,8.4,1,1,2,78,4.1,No,Yes,73,79,NotPlaced,Business Administration
4674,8.0,1,3,0,87,4.3,Yes,Yes,81,77,Placed,Computer Science
4675,7.5,1,2,0,78,4.4,Yes,Yes,67,62,Placed,Mechanical Engineering
4676,7.7,0,2,0,70,4.0,No,Yes,55,66,NotPlaced,Mechanical Engineering
4677,7.6,1,1,0,71,3.9,Yes,Yes,55,78,Placed,Business Administration
4678,7.6,1,1,0,66,4.1,No,No,67,73,NotPlaced,Computer Science
4679,6.5,0,2,0,70,4.4,Yes,Yes,55,71,NotPlaced,Computer Science
4680,8.4,0,3,2,90,4.6,Yes,Yes,66,84,NotPlaced,Electrical Engineering
4681,7.8,0,1,1,77,4.3,No,No,60,68,Placed,Computer Science
4682,8.4,0,3,2,78,4.8,No,Yes,85,65,Placed,Biotechnology
4683,8.5,2,3,2,90,4.8,Yes,Yes,82,70,Placed,Civil Engineering
4684,8.0,0,3,3,72,4.5,Yes,Yes,71,81,Placed,Mechanical Engineering
4685,7.5,1,1,0,81,3.8,Yes,Yes,56,58,NotPlaced,Electrical Engineering
4686,7.0,1,2,2,90,4.5,Yes,Yes,55,82,Placed,Biotechnology
4687,7.6,0,1,1,69,4.5,No,No,55,71,Placed,Computer Science
4688,7.6,1,1,0,60,4.2,No,Yes,73,65,NotPlaced,Mechanical Engineering
4689,7.4,1,3,0,87,4.8,Yes,Yes,72,85,Placed,Computer Science
4690,7.9,1,1,0,83,4.8,Yes,Yes,89,85,Placed,Computer Science
4691,8.3,2,3,0,84,3.9,Yes,Yes,55,86,Placed,Computer Science
4692,6.7,0,3,0,70,4.7,Yes,No,89,67,NotPlaced,Computer Science
4693,7.2,1,3,2,87,4.8,Yes,Yes,81,88,Placed,Electrical Engineering
4694,8.2,2,3,2,86,4.5,Yes,Yes,87,63,Placed,Computer Science
4695,7.7,1,1,1,70,4.1,No,No,57,71,NotPlaced,Computer Science
4696,7.5,0,1,0,81,4.4,No,No,66,67,NotPlaced,Civil Engineering
4697,8.2,1,3,1,80,4.8,Yes,Yes,72,82,Placed,Electrical Engineering
4698,8.2,1,2,0,87,4.2,Yes,Yes,81,80,NotPlaced,Business Administration
4699,7.5,1,1,0,71,3.7,Yes,Yes,69,84,NotPlaced,Mechanical Engineering
4700,6.8,1,2,1,71,3.7,No,Yes,56,62,NotPlaced,Electrical Engineering
4701,6.5,0,1,1,66,3.6,No,No,55,70,NotPlaced,Business Administration
4702,7.5,1,1,1,82,4.6,No,Yes,55,65,NotPlaced,Computer Science
4703,8.5,2,3,2,90,4.6,Yes,Yes,74,85,Placed,Civil Engineering
4704,7.5,1,1,1,80,4.1,No,Yes,55,65,NotPlaced,Civil Engineering
4705,7.7,1,1,0,68,4.3,No,Yes,65,67,NotPlaced,Computer Science
4706,7.3,1,2,0,68,3.8,No,Yes,59,57,NotPlaced,Business Administration
4707,6.5,1,1,1,73,4.2,No,No,55,57,NotPlaced,Computer Science
4708,7.9,0,1,0,88,4.3,Yes,Yes,73,81,NotPlaced,Business Administration
4709,8.0,2,2,2,77,4.8,Yes,No,76,80,NotPlaced,Computer Science
4710,8.4,2,3,3,90,4.6,Yes,Yes,70,78,Placed,Computer Science
4711,7.1,2,1,2,77,4.1,Yes,Yes,61,68,NotPlaced,Computer Science
4712,7.7,2,1,1,70,3.5,Yes,Yes,66,67,Placed,Civil Engineering
4713,6.6,1,1,1,72,4.3,No,No,63,74,NotPlaced,Mechanical Engineering
4714,8.4,0,3,0,87,4.6,Yes,Yes,57,71,Placed,Business Administration
4715,8.4,1,3,0,84,4.1,Yes,Yes,80,75,NotPlaced,Biotechnology
4716,8.5,2,3,2,90,4.8,Yes,Yes,83,87,Placed,Mechanical Engineering
4717,8.4,2,1,2,84,4.5,Yes,Yes,60,85,NotPlaced,Computer Science
4718,7.0,0,2,1,73,3.9,No,No,64,59,NotPlaced,Business Administration
4719,8.4,2,2,0,90,4.1,Yes,Yes,76,78,NotPlaced,Business Administration
4720,6.8,1,1,0,74,4.2,No,Yes,58,73,NotPlaced,Electrical Engineering
4721,7.6,1,3,1,77,4.1,Yes,No,63,87,Placed,Electrical Engineering
4722,7.8,2,3,2,84,4.4,Yes,No,87,80,NotPlaced,Civil Engineering
4723,8.1,2,2,1,65,4.8,Yes,No,56,68,NotPlaced,Business Administration
4724,7.5,1,1,0,81,4.2,No,Yes,55,59,NotPlaced,Biotechnology
4725,8.3,2,3,2,90,4.4,Yes,Yes,84,86,Placed,Computer Science
4726,8.3,1,2,2,76,4.5,No,Yes,74,70,Placed,Computer Science
4727,8.2,1,3,2,84,4.4,Yes,Yes,70,83,Placed,Civil Engineering
4728,7.4,1,3,2,81,4.5,Yes,Yes,73,83,NotPlaced,Civil Engineering
4729,7.5,1,1,1,83,4.4,No,Yes,56,63,NotPlaced,Electrical Engineering
4730,7.6,0,2,1,81,4.4,Yes,Yes,70,63,Placed,Biotechnology
4731,6.7,1,1,1,75,3.8,No,No,65,71,NotPlaced,Civil Engineering
4732,7.8,2,3,1,79,3.9,Yes,Yes,82,64,NotPlaced,Electrical Engineering
4733,7.4,0,1,1,64,4.7,No,Yes,76,71,NotPlaced,Electrical Engineering
4734,8.6,1,3,0,74,4.4,Yes,Yes,86,81,Placed,Mechanical Engineering
4735,8.1,2,3,2,90,4.8,Yes,Yes,72,83,Placed,Biotechnology
4736,7.6,2,1,1,85,4.4,No,Yes,59,75,NotPlaced,Civil Engineering
4737,7.4,1,3,1,73,4.4,No,Yes,55,74,NotPlaced,Business Administration
4738,8.3,2,2,0,90,4.3,Yes,Yes,61,71,Placed,Business Administration
4739,7.6,0,3,0,85,4.3,No,Yes,64,83,Placed,Computer Science
4740,7.9,2,3,2,90,4.8,Yes,No,88,77,Placed,Business Administration
4741,8.4,2,3,2,89,4.5,Yes,Yes,75,87,Placed,Business Administration
4742,8.4,0,3,2,88,3.7,Yes,Yes,76,85,Placed,Computer Science
4743,8.5,1,3,2,90,4.8,Yes,Yes,88,87,NotPlaced,Computer Science
4744,8.5,2,3,2,90,4.3,Yes,Yes,79,83,Placed,Computer Science
4745,7.5,1,1,0,85,4.5,No,No,55,70,NotPlaced,Mechanical Engineering
4746,8.8,1,3,2,89,4.4,Yes,Yes,77,76,Placed,Business Administration
4747,8.3,1,3,1,66,4.3,No,No,78,71,NotPlaced,Mechanical Engineering
4748,8.1,1,1,0,76,4.2,No,Yes,75,83,Placed,Computer Science
4749,8.2,1,1,2,85,4.8,Yes,Yes,79,82,Placed,Computer Science
4750,8.3,1,1,0,80,3.6,No,Yes,80,75,NotPlaced,Biotechnology
4751,6.7,1,1,0,71,4.5,No,No,58,59,NotPlaced,Electrical Engineering
4752,7.1,1,1,1,76,4.2,Yes,Yes,81,82,Placed,Biotechnology
4753,7.4,1,2,0,76,3.5,No,Yes,62,60,NotPlaced,Computer Science
4754,8.4,0,3,0,83,4.5,Yes,Yes,85,67,Placed,Business Administration
4755,8.0,2,1,2,81,3.9,No,No,64,70,Placed,Electrical Engineering
4756,8.4,2,3,2,89,4.8,Yes,Yes,87,83,Placed,Electrical Engineering
4757,7.8,1,1,0,79,4.6,No,No,76,63,NotPlaced,Computer Science
4758,8.9,2,2,0,90,4.8,Yes,Yes,72,87,Placed,Computer Science
4759,8.2,2,3,1,90,4.8,Yes,Yes,84,78,Placed,Computer Science
4760,7.6,0,1,1,68,4.1,No,No,63,64,NotPlaced,Biotechnology
4761,8.7,2,3,2,78,4.8,Yes,Yes,85,75,Placed,Biotechnology
4762,7.2,1,2,0,75,4.2,Yes,Yes,73,70,Placed,Electrical Engineering
4763,8.4,2,3,0,83,4.4,Yes,Yes,85,82,Placed,Computer Science
4764,7.5,1,1,0,64,4.0,No,No,58,71,NotPlaced,Business Administration
4765,7.4,1,2,0,76,4.5,No,No,68,73,NotPlaced,Computer Science
4766,6.7,1,1,0,82,3.7,No,Yes,55,58,NotPlaced,Business Administration
4767,7.0,1,2,1,84,3.9,No,Yes,57,64,NotPlaced,Business Administration
4768,7.8,1,3,2,82,4.8,Yes,No,78,77,Placed,Biotechnology
4769,8.1,2,3,2,90,4.6,Yes,Yes,77,81,Placed,Business Administration
4770,7.5,1,1,0,69,4.5,No,No,64,66,NotPlaced,Civil Engineering
4771,7.4,1,1,0,77,3.8,No,Yes,55,73,NotPlaced,Civil Engineering
4772,6.6,0,1,0,63,4.2,No,No,61,70,NotPlaced,Computer Science
4773,6.6,0,1,1,72,3.5,No,Yes,80,66,NotPlaced,Computer Science
4774,8.3,1,3,2,90,4.3,Yes,Yes,80,84,Placed,Computer Science
4775,6.7,1,1,0,70,3.7,No,Yes,56,68,NotPlaced,Mechanical Engineering
4776,9.0,2,3,2,84,4.4,Yes,Yes,77,80,NotPlaced,Biotechnology
4777,8.1,1,3,2,90,4.7,No,Yes,72,88,Placed,Mechanical Engineering
4778,7.5,1,1,0,75,4.8,No,Yes,68,68,NotPlaced,Computer Science
4779,8.2,1,2,0,83,4.1,No,Yes,58,85,NotPlaced,Computer Science
4780,7.7,1,1,0,74,3.3,No,Yes,57,73,NotPlaced,Electrical Engineering
4781,8.2,2,3,2,78,4.8,Yes,Yes,83,83,Placed,Biotechnology
4782,7.5,0,1,0,78,4.0,No,No,55,71,NotPlaced,Computer Science
4783,6.8,1,3,2,79,4.4,Yes,Yes,71,87,Placed,Computer Science
4784,8.4,0,3,0,90,4.5,Yes,Yes,71,83,Placed,Civil Engineering
4785,7.7,1,3,2,87,4.8,Yes,Yes,70,88,Placed,Computer Science
4786,8.2,2,1,0,82,4.7,Yes,Yes,63,72,Placed,Civil Engineering
4787,8.3,1,3,2,79,4.7,Yes,Yes,76,78,NotPlaced,Computer Science
4788,6.6,2,2,2,71,3.6,No,No,63,69,NotPlaced,Computer Science
4789,8.6,2,1,3,80,4.5,Yes,Yes,83,81,Placed,Computer Science
4790,6.5,1,2,1,74,3.9,No,Yes,77,71,NotPlaced,Electrical Engineering
4791,7.5,1,3,1,72,4.4,No,Yes,76,85,NotPlaced,Civil Engineering
4792,8.2,2,3,0,87,4.3,Yes,Yes,83,84,Placed,Civil Engineering
4793,7.2,1,2,1,76,4.1,No,No,73,65,NotPlaced,Computer Science
4794,7.6,1,1,1,86,4.1,No,No,57,64,NotPlaced,Business Administration
4795,6.5,1,1,0,64,4.4,No,Yes,61,73,NotPlaced,Civil Engineering
4796,7.4,1,2,0,79,4.2,No,Yes,79,71,Placed,Computer Science
4797,8.6,1,2,1,70,4.1,No,Yes,55,68,NotPlaced,Mechanical Engineering
4798,7.7,2,3,0,80,4.8,Yes,Yes,73,83,Placed,Computer Science
4799,7.6,1,2,2,80,4.5,No,Yes,77,71,Placed,Mechanical Engineering
4800,8.6,1,3,3,90,4.8,Yes,Yes,72,85,Placed,Computer Science
4801,7.3,1,1,0,71,3.8,Yes,No,61,64,NotPlaced,Mechanical Engineering
4802,7.7,2,1,0,74,4.1,Yes,Yes,78,68,Placed,Mechanical Engineering
4803,7.8,1,3,0,82,4.2,Yes,No,60,86,Placed,Biotechnology
4804,8.4,2,1,0,77,4.6,No,Yes,55,60,NotPlaced,Business Administration
4805,7.5,1,3,0,84,4.2,Yes,Yes,82,69,Placed,Computer Science
4806,7.5,2,3,2,80,4.5,Yes,Yes,77,67,NotPlaced,Mechanical Engineering
4807,7.8,1,3,2,88,4.6,Yes,No,76,81,Placed,Computer Science
4808,6.5,1,1,1,68,4.7,No,No,59,73,NotPlaced,Electrical Engineering
4809,6.8,1,2,2,70,4.0,Yes,Yes,62,69,NotPlaced,Business Administration
4810,7.5,1,1,0,71,3.6,Yes,No,61,71,Placed,Computer Science
4811,7.9,1,1,0,74,4.5,Yes,Yes,56,70,Placed,Computer Science
4812,7.4,2,3,0,80,4.0,No,Yes,79,62,NotPlaced,Biotechnology
4813,8.4,1,1,1,70,3.7,Yes,Yes,55,63,NotPlaced,Computer Science
4814,7.6,0,1,1,79,3.5,Yes,Yes,67,63,Placed,Electrical Engineering
4815,8.3,1,3,0,82,4.6,Yes,Yes,73,88,NotPlaced,Business Administration
4816,7.2,2,1,1,89,4.0,Yes,Yes,77,83,NotPlaced,Computer Science
4817,8.3,1,3,1,89,4.8,Yes,Yes,79,84,Placed,Computer Science
4818,6.6,1,1,1,80,3.5,No,No,70,72,NotPlaced,Computer Science
4819,8.4,0,3,1,90,4.5,Yes,Yes,75,82,Placed,Mechanical Engineering
4820,8.2,0,2,1,69,3.5,No,Yes,58,64,NotPlaced,Mechanical Engineering
4821,8.0,2,3,1,78,4.5,Yes,Yes,79,80,Placed,Business Administration
4822,8.4,2,3,2,90,4.6,Yes,Yes,69,82,Placed,Mechanical Engineering
4823,8.4,1,3,2,84,4.8,Yes,Yes,80,88,Placed,Mechanical Engineering
4824,7.3,1,2,1,68,3.9,No,No,56,65,NotPlaced,Civil Engineering
4825,6.5,1,2,2,88,4.7,Yes,Yes,77,69,Placed,Civil Engineering
4826,7.4,0,2,1,79,4.6,No,Yes,61,67,NotPlaced,Mechanical Engineering
4827,8.3,2,3,2,90,4.7,Yes,Yes,73,74,Placed,Civil Engineering
4828,8.3,2,2,1,64,4.0,No,Yes,55,65,Placed,Electrical Engineering
4829,7.8,1,1,2,74,3.8,No,Yes,60,81,NotPlaced,Computer Science
4830,8.2,2,3,2,90,4.6,Yes,Yes,85,85,Placed,Computer Science
4831,8.2,1,3,1,88,3.9,No,No,79,68,NotPlaced,Business Administration
4832,7.7,1,1,0,76,4.1,No,Yes,55,64,NotPlaced,Mechanical Engineering
4833,6.5,1,3,2,73,4.3,Yes,Yes,55,68,Placed,Biotechnology
4834,8.3,2,2,2,90,4.7,No,Yes,73,85,NotPlaced,Civil Engineering
4835,8.5,1,3,2,89,4.3,Yes,Yes,77,70,Placed,Mechanical Engineering
4836,8.3,0,3,1,79,4.5,Yes,No,55,64,NotPlaced,Business Administration
